"","StartYear","Response","Estimate","Est.Error","Q0.5","Q99.5","Q2.5","Q97.5","Q5","Q95","Q10","Q90","site_num"
"126","2013","higherthresholdspp_richness",0.0378457335647526,0.282270111090111,-0.718919493970096,0.840788325617003,-0.514949130787874,0.632954628583948,-0.406473158725338,0.517352114384543,-0.304391310062475,0.386100985107863,272
"127","2014","higherthresholdFRic",0.0240052168817323,0.0201750149766913,-0.0369941780028,0.0821484916005051,-0.0165856330704703,0.0653565574329727,-0.00870164870782988,0.0571268690422468,-0.000417892845848039,0.0488750898668109,165
"128","2014","higherthresholdE10",-0.00362336384994723,0.00735578957357017,-0.0252223568414711,0.0176988660820405,-0.0184832836974491,0.0114947995520465,-0.0156073235867091,0.00841777620214198,-0.0125093680333598,0.00516028265467163,165
"129","2014","higherthresholdFRed",-0.00675216066718016,0.00628663887766491,-0.0264806033598464,0.0117799087256606,-0.0194636225384504,0.00571463011272828,-0.0169524712742839,0.00316439701963904,-0.0144498192076324,0.000762358524986203,165
"130","2014","higherthresholdshannonsH",-0.00232513262940633,0.0191913830444982,-0.0578948370636101,0.0579105133058348,-0.0420278826007235,0.0380545300057854,-0.0335821074672998,0.0286749520453681,-0.0245212401206914,0.0200740710203573,165
"131","2014","higherthresholdspp_rich_rare",-0.019173753686589,0.222921025525461,-0.672830535451169,0.650357995465644,-0.472398490679644,0.429793865772662,-0.368291077607224,0.340170104104901,-0.287301808975818,0.24759341832687,165
"132","2014","higherthresholdRaoQ",0.11353022194362,0.215076520187481,-0.474361122015151,0.794370802906054,-0.303938726240431,0.544847294823296,-0.232487822699118,0.454164870262636,-0.141212849927432,0.374683633920506,165
"133","2014","higherthresholdspp_richness",0.0275657480613439,0.26874650002392,-0.67268994995788,0.82361345062014,-0.488796755296347,0.595541848756376,-0.395454840143274,0.490963244711697,-0.293583786429051,0.359694199586359,165
"134","2014","higherthresholdabundance",0.0318145632822373,0.0347960696933564,-0.0644396537765534,0.131349569274778,-0.0375091531383029,0.102588630242818,-0.0243217984070267,0.0893200191857863,-0.0110593732395241,0.0747303950958376,165
"135","2014","higherthresholdturnover",-0.0084554082265253,0.0123458844466406,-0.0453140060270928,0.0254466929201416,-0.0345495522299838,0.0152704918189344,-0.0289865224989373,0.0112013962512899,-0.0237042946263457,0.00651377395176202,165
