"StartYear","country","Response","TaskID"
2013,"Norway","abundance",959
2013,"Italy","abundance",960
2013,"Hungary","abundance",961
2013,"Portugal","abundance",962
2013,"Austria","abundance",963
2013,"Netherlands","abundance",964
2013,"Belgium","abundance",965
2014,"France","abundance",966
2014,"Estonia","abundance",967
2014,"Spain","abundance",968
2014,"Sweden","abundance",969
2014,"Bulgaria","abundance",970
2014,"Denmark","abundance",971
2014,"Germany","abundance",972
2014,"UK","abundance",973
2014,"Ireland","abundance",974
2014,"Norway","abundance",975
2014,"Italy","abundance",976
2014,"Hungary","abundance",977
2014,"Portugal","abundance",978
2014,"Austria","abundance",979
2014,"Netherlands","abundance",980
2014,"Belgium","abundance",981
1990,"France","spp_richness",982
1990,"Spain","spp_richness",983
1990,"Denmark","spp_richness",984
1990,"Germany","spp_richness",985
1990,"Netherlands","spp_richness",986
1990,"Belgium","spp_richness",987
1991,"France","spp_richness",988
1991,"Spain","spp_richness",989
1991,"Denmark","spp_richness",990
1991,"Germany","spp_richness",991
1991,"Portugal","spp_richness",992
1991,"Netherlands","spp_richness",993
1991,"Belgium","spp_richness",994
1992,"France","spp_richness",995
1992,"Spain","spp_richness",996
1992,"Denmark","spp_richness",997
1992,"Germany","spp_richness",998
1992,"UK","spp_richness",999
1992,"Portugal","spp_richness",1000
1992,"Netherlands","spp_richness",1001
1992,"Belgium","spp_richness",1002
1993,"France","spp_richness",1003
1993,"Spain","spp_richness",1004
1993,"Sweden","spp_richness",1005
1993,"Denmark","spp_richness",1006
1993,"Germany","spp_richness",1007
1993,"UK","spp_richness",1008
1993,"Portugal","spp_richness",1009
1993,"Netherlands","spp_richness",1010
1993,"Belgium","spp_richness",1011
1994,"France","spp_richness",1012
1994,"Spain","spp_richness",1013
1994,"Sweden","spp_richness",1014
1994,"Denmark","spp_richness",1015
1994,"Germany","spp_richness",1016
1994,"UK","spp_richness",1017
1994,"Portugal","spp_richness",1018
1994,"Netherlands","spp_richness",1019
1994,"Latvia","spp_richness",1020
1994,"Belgium","spp_richness",1021
1995,"France","spp_richness",1022
1995,"Spain","spp_richness",1023
1995,"Sweden","spp_richness",1024
1995,"Denmark","spp_richness",1025
1995,"Germany","spp_richness",1026
1995,"UK","spp_richness",1027
1995,"Portugal","spp_richness",1028
1995,"Netherlands","spp_richness",1029
1995,"Latvia","spp_richness",1030
1995,"Belgium","spp_richness",1031
1996,"France","spp_richness",1032
1996,"Spain","spp_richness",1033
1996,"Sweden","spp_richness",1034
1996,"Denmark","spp_richness",1035
1996,"Germany","spp_richness",1036
1996,"UK","spp_richness",1037
1996,"Portugal","spp_richness",1038
1996,"Netherlands","spp_richness",1039
1996,"Latvia","spp_richness",1040
1996,"Belgium","spp_richness",1041
1997,"France","spp_richness",1042
1997,"Spain","spp_richness",1043
1997,"Sweden","spp_richness",1044
1997,"Denmark","spp_richness",1045
1997,"Germany","spp_richness",1046
1997,"UK","spp_richness",1047
1997,"Portugal","spp_richness",1048
1997,"Netherlands","spp_richness",1049
1997,"Latvia","spp_richness",1050
1997,"Belgium","spp_richness",1051
1998,"France","spp_richness",1052
1998,"Spain","spp_richness",1053
1998,"Sweden","spp_richness",1054
1998,"Denmark","spp_richness",1055
1998,"Germany","spp_richness",1056
1998,"UK","spp_richness",1057
1998,"Portugal","spp_richness",1058
1998,"Netherlands","spp_richness",1059
1998,"Finland","spp_richness",1060
1998,"Latvia","spp_richness",1061
1998,"Belgium","spp_richness",1062
1999,"France","spp_richness",1063
1999,"Spain","spp_richness",1064
1999,"Sweden","spp_richness",1065
1999,"Denmark","spp_richness",1066
1999,"Germany","spp_richness",1067
1999,"UK","spp_richness",1068
1999,"Portugal","spp_richness",1069
1999,"Netherlands","spp_richness",1070
1999,"Finland","spp_richness",1071
1999,"Latvia","spp_richness",1072
1999,"Belgium","spp_richness",1073
2000,"France","spp_richness",1074
2000,"Spain","spp_richness",1075
2000,"Sweden","spp_richness",1076
2000,"Denmark","spp_richness",1077
2000,"Germany","spp_richness",1078
2000,"UK","spp_richness",1079
2000,"Portugal","spp_richness",1080
2000,"Netherlands","spp_richness",1081
2000,"Finland","spp_richness",1082
2000,"Latvia","spp_richness",1083
2000,"Belgium","spp_richness",1084
2001,"France","spp_richness",1085
2001,"Spain","spp_richness",1086
2001,"Sweden","spp_richness",1087
2001,"Denmark","spp_richness",1088
2001,"Germany","spp_richness",1089
2001,"UK","spp_richness",1090
2001,"Ireland","spp_richness",1091
2001,"Norway","spp_richness",1092
2001,"Portugal","spp_richness",1093
2001,"Netherlands","spp_richness",1094
2001,"Finland","spp_richness",1095
2001,"Latvia","spp_richness",1096
2001,"Belgium","spp_richness",1097
2002,"France","spp_richness",1098
2002,"Spain","spp_richness",1099
2002,"Sweden","spp_richness",1100
2002,"Denmark","spp_richness",1101
2002,"Germany","spp_richness",1102
2002,"UK","spp_richness",1103
2002,"Ireland","spp_richness",1104
2002,"Norway","spp_richness",1105
2002,"Portugal","spp_richness",1106
2002,"Netherlands","spp_richness",1107
2002,"Finland","spp_richness",1108
2002,"Latvia","spp_richness",1109
2002,"Belgium","spp_richness",1110
2003,"France","spp_richness",1111
2003,"Spain","spp_richness",1112
2003,"Sweden","spp_richness",1113
2003,"Denmark","spp_richness",1114
2003,"Germany","spp_richness",1115
2003,"UK","spp_richness",1116
2003,"Ireland","spp_richness",1117
2003,"Norway","spp_richness",1118
2003,"Hungary","spp_richness",1119
2003,"Portugal","spp_richness",1120
2003,"Netherlands","spp_richness",1121
2003,"Finland","spp_richness",1122
2003,"Latvia","spp_richness",1123
2003,"Belgium","spp_richness",1124
2004,"France","spp_richness",1125
2004,"Cyprus","spp_richness",1126
2004,"Spain","spp_richness",1127
2004,"Sweden","spp_richness",1128
2004,"Denmark","spp_richness",1129
2004,"Germany","spp_richness",1130
2004,"UK","spp_richness",1131
2004,"Ireland","spp_richness",1132
2004,"Norway","spp_richness",1133
2004,"Hungary","spp_richness",1134
2004,"Portugal","spp_richness",1135
2004,"Netherlands","spp_richness",1136
2004,"Finland","spp_richness",1137
2004,"Latvia","spp_richness",1138
2005,"France","spp_richness",1139
2005,"Cyprus","spp_richness",1140
2005,"Spain","spp_richness",1141
2005,"Sweden","spp_richness",1142
2005,"Bulgaria","spp_richness",1143
2005,"Denmark","spp_richness",1144
2005,"Germany","spp_richness",1145
2005,"UK","spp_richness",1146
2005,"Ireland","spp_richness",1147
2005,"Norway","spp_richness",1148
2005,"Hungary","spp_richness",1149
2005,"Portugal","spp_richness",1150
2005,"Netherlands","spp_richness",1151
2005,"Finland","spp_richness",1152
2005,"Latvia","spp_richness",1153
2006,"France","spp_richness",1154
2006,"Cyprus","spp_richness",1155
2006,"Spain","spp_richness",1156
2006,"Sweden","spp_richness",1157
2006,"Luxemburg","spp_richness",1158
2006,"Denmark","spp_richness",1159
2006,"Germany","spp_richness",1160
2006,"UK","spp_richness",1161
2006,"Ireland","spp_richness",1162
2006,"Norway","spp_richness",1163
2006,"Hungary","spp_richness",1164
2006,"Portugal","spp_richness",1165
2006,"Netherlands","spp_richness",1166
2006,"Finland","spp_richness",1167
2006,"Latvia","spp_richness",1168
2007,"France","spp_richness",1169
2007,"Cyprus","spp_richness",1170
2007,"Spain","spp_richness",1171
2007,"Sweden","spp_richness",1172
2007,"Luxemburg","spp_richness",1173
2007,"Denmark","spp_richness",1174
2007,"Germany","spp_richness",1175
2007,"UK","spp_richness",1176
2007,"Ireland","spp_richness",1177
2007,"Norway","spp_richness",1178
2007,"Hungary","spp_richness",1179
2007,"Portugal","spp_richness",1180
2007,"Netherlands","spp_richness",1181
2007,"Finland","spp_richness",1182
2007,"Latvia","spp_richness",1183
2008,"France","spp_richness",1184
2008,"Spain","spp_richness",1185
2008,"Sweden","spp_richness",1186
2008,"Luxemburg","spp_richness",1187
2008,"Bulgaria","spp_richness",1188
2008,"Denmark","spp_richness",1189
2008,"Germany","spp_richness",1190
2008,"UK","spp_richness",1191
2008,"Ireland","spp_richness",1192
2008,"Norway","spp_richness",1193
2008,"Italy","spp_richness",1194
2008,"Hungary","spp_richness",1195
2008,"Portugal","spp_richness",1196
2008,"Netherlands","spp_richness",1197
2008,"Finland","spp_richness",1198
2008,"Latvia","spp_richness",1199
2008,"Belgium","spp_richness",1200
2009,"France","spp_richness",1201
2009,"Estonia","spp_richness",1202
2009,"Spain","spp_richness",1203
2009,"Sweden","spp_richness",1204
2009,"Luxemburg","spp_richness",1205
2009,"Bulgaria","spp_richness",1206
2009,"Denmark","spp_richness",1207
2009,"Germany","spp_richness",1208
2009,"UK","spp_richness",1209
2009,"Ireland","spp_richness",1210
2009,"Norway","spp_richness",1211
2009,"Italy","spp_richness",1212
2009,"Hungary","spp_richness",1213
2009,"Portugal","spp_richness",1214
2009,"Netherlands","spp_richness",1215
2009,"Finland","spp_richness",1216
2009,"Latvia","spp_richness",1217
2009,"Belgium","spp_richness",1218
2010,"France","spp_richness",1219
2010,"Estonia","spp_richness",1220
2010,"Spain","spp_richness",1221
2010,"Sweden","spp_richness",1222
2010,"Luxemburg","spp_richness",1223
2010,"Bulgaria","spp_richness",1224
2010,"Denmark","spp_richness",1225
2010,"Germany","spp_richness",1226
2010,"UK","spp_richness",1227
2010,"Ireland","spp_richness",1228
2010,"Norway","spp_richness",1229
2010,"CzechRepublic","spp_richness",1230
2010,"Italy","spp_richness",1231
2010,"Hungary","spp_richness",1232
2010,"Portugal","spp_richness",1233
2010,"Austria","spp_richness",1234
2010,"Netherlands","spp_richness",1235
2010,"Finland","spp_richness",1236
2010,"Latvia","spp_richness",1237
2010,"Belgium","spp_richness",1238
2011,"France","spp_richness",1239
2011,"Estonia","spp_richness",1240
2011,"Spain","spp_richness",1241
2011,"Sweden","spp_richness",1242
2011,"Luxemburg","spp_richness",1243
2011,"Bulgaria","spp_richness",1244
2011,"Denmark","spp_richness",1245
2011,"Germany","spp_richness",1246
2011,"UK","spp_richness",1247
2011,"Ireland","spp_richness",1248
2011,"Norway","spp_richness",1249
2011,"CzechRepublic","spp_richness",1250
2011,"Italy","spp_richness",1251
2011,"Hungary","spp_richness",1252
2011,"Portugal","spp_richness",1253
2011,"Austria","spp_richness",1254
2011,"Netherlands","spp_richness",1255
2011,"Latvia","spp_richness",1256
2011,"Belgium","spp_richness",1257
2012,"France","spp_richness",1258
2012,"Estonia","spp_richness",1259
2012,"Spain","spp_richness",1260
2012,"Sweden","spp_richness",1261
2012,"Luxemburg","spp_richness",1262
2012,"Bulgaria","spp_richness",1263
2012,"Denmark","spp_richness",1264
2012,"Germany","spp_richness",1265
2012,"UK","spp_richness",1266
2012,"Ireland","spp_richness",1267
2012,"Norway","spp_richness",1268
2012,"CzechRepublic","spp_richness",1269
2012,"Italy","spp_richness",1270
2012,"Hungary","spp_richness",1271
2012,"Portugal","spp_richness",1272
2012,"Austria","spp_richness",1273
2012,"Netherlands","spp_richness",1274
2012,"Belgium","spp_richness",1275
2013,"France","spp_richness",1276
2013,"Estonia","spp_richness",1277
2013,"Spain","spp_richness",1278
2013,"Sweden","spp_richness",1279
2013,"Luxemburg","spp_richness",1280
2013,"Bulgaria","spp_richness",1281
2013,"Denmark","spp_richness",1282
2013,"Germany","spp_richness",1283
2013,"UK","spp_richness",1284
2013,"Ireland","spp_richness",1285
2013,"Norway","spp_richness",1286
2013,"Italy","spp_richness",1287
2013,"Hungary","spp_richness",1288
2013,"Portugal","spp_richness",1289
2013,"Austria","spp_richness",1290
2013,"Netherlands","spp_richness",1291
2013,"Belgium","spp_richness",1292
2014,"France","spp_richness",1293
2014,"Estonia","spp_richness",1294
2014,"Spain","spp_richness",1295
2014,"Sweden","spp_richness",1296
2014,"Bulgaria","spp_richness",1297
2014,"Denmark","spp_richness",1298
2014,"Germany","spp_richness",1299
2014,"UK","spp_richness",1300
2014,"Ireland","spp_richness",1301
2014,"Norway","spp_richness",1302
2014,"Italy","spp_richness",1303
2014,"Hungary","spp_richness",1304
2014,"Portugal","spp_richness",1305
2014,"Austria","spp_richness",1306
2014,"Netherlands","spp_richness",1307
2014,"Belgium","spp_richness",1308
